time,survival,confidence_lower,confidence_upper
0.0,0.9994747899159663,0.9962774624565728,0.99992600037711
0.1000000014901161,0.9994747899159663,0.9962774624565728,0.99992600037711
0.7666666507720947,0.9989493036962414,0.99580546805081,0.9997371197877122
1.2333333492279053,0.9984238174765174,0.9951210212006194,0.9994913758520478
1.2666666507720947,0.9978983312567926,0.99441008414236,0.9992106880490509
1.4333332777023315,0.9973728450370686,0.99369980222893,0.9989056657484927
1.7666666507720947,0.9968473588173441,0.9929961558089014,0.9985824112454733
2.0,0.996321872597619,0.9923003053587552,0.9982448222255165
2.299999952316284,0.996321872597619,0.9923003053587552,0.9982448222255165
2.4000000953674316,0.9957961090764592,0.9916115162393335,0.9978954317933322
2.5,0.9952703455552994,0.9909298253929333,0.997536294949787
2.5333333015441895,0.9947445820341396,0.9902545895613162,0.9971688592067145
3.366666555404663,0.9942185404783312,0.9895846977031508,0.9967940894004083
3.5,0.9942185404783312,0.9895846977031508,0.9967940894004083
3.7666666507720943,0.9936922204463153,0.9889196374379237,0.9964128598355784
4.166666507720947,0.9936922204463153,0.9889196374379237,0.9964128598355784
4.433333396911621,0.9936922204463153,0.9889196374379237,0.9964128598355784
4.866666793823242,0.9931653422806493,0.9882584713910407,0.996025715062036
5.066666603088379,0.9931653422806493,0.9882584713910407,0.996025715062036
5.433333396911621,0.9926381844556595,0.9876012938777574,0.9956333914713068
5.5,0.9926381844556595,0.9876012938777574,0.9956333914713068
5.833333492279053,0.9926381844556595,0.9876012938777574,0.9956333914713068
6.266666889190674,0.9926381844556595,0.9876012938777574,0.9956333914713068
6.833333492279053,0.9926381844556595,0.9876012938777574,0.9956333914713068
7.800000190734863,0.9926381844556595,0.9876012938777574,0.9956333914713068
7.866666793823242,0.9926381844556595,0.9876012938777574,0.9956333914713068
8.066666603088379,0.9926381844556595,0.9876012938777574,0.9956333914713068
9.06666660308838,0.9926381844556595,0.9876012938777574,0.9956333914713068
9.133333206176758,0.9926381844556595,0.9876012938777574,0.9956333914713068
9.43333339691162,0.9926381844556595,0.9876012938777574,0.9956333914713068
9.600000381469728,0.9926381844556595,0.9876012938777574,0.9956333914713068
9.699999809265137,0.9926381844556595,0.9876012938777574,0.9956333914713068
9.833333015441896,0.9926381844556595,0.9876012938777574,0.9956333914713068
10.06666660308838,0.9926381844556595,0.9876012938777574,0.9956333914713068
10.633333206176758,0.9926381844556595,0.9876012938777574,0.9956333914713068
10.833333015441896,0.9921067935646227,0.9869411901777274,0.9952339959459833
10.866666793823242,0.9921067935646227,0.9869411901777274,0.9952339959459833
11.06666660308838,0.9921067935646227,0.9869411901777274,0.9952339959459833
11.300000190734863,0.9921067935646227,0.9869411901777274,0.9952339959459833
11.600000381469728,0.9921067935646227,0.9869411901777274,0.9952339959459833
11.699999809265137,0.9921067935646227,0.9869411901777274,0.9952339959459833
11.866666793823242,0.9921067935646227,0.9869411901777274,0.9952339959459833
12.266666412353516,0.9921067935646227,0.9869411901777274,0.9952339959459833
12.399999618530272,0.9915728286595833,0.9862808623808058,0.994828839090303
12.93333339691162,0.9915728286595833,0.9862808623808058,0.994828839090303
13.399999618530272,0.990504323456286,0.984970335649322,0.9940068665976992
13.533333778381348,0.990504323456286,0.984970335649322,0.9940068665976992
13.800000190734863,0.990504323456286,0.984970335649322,0.9940068665976992
14.100000381469728,0.990504323456286,0.984970335649322,0.9940068665976992
14.133333206176758,0.990504323456286,0.984970335649322,0.9940068665976992
14.166666984558104,0.990504323456286,0.984970335649322,0.9940068665976992
14.199999809265137,0.990504323456286,0.984970335649322,0.9940068665976992
14.399999618530272,0.990504323456286,0.984970335649322,0.9940068665976992
14.43333339691162,0.990504323456286,0.984970335649322,0.9940068665976992
14.699999809265137,0.990504323456286,0.984970335649322,0.9940068665976992
14.800000190734863,0.990504323456286,0.984970335649322,0.9940068665976992
15.06666660308838,0.990504323456286,0.984970335649322,0.9940068665976992
15.166666984558104,0.990504323456286,0.984970335649322,0.9940068665976992
15.199999809265137,0.990504323456286,0.984970335649322,0.9940068665976992
15.300000190734863,0.990504323456286,0.984970335649322,0.9940068665976992
15.366666793823242,0.990504323456286,0.984970335649322,0.9940068665976992
15.5,0.990504323456286,0.984970335649322,0.9940068665976992
15.533333778381348,0.990504323456286,0.984970335649322,0.9940068665976992
15.600000381469728,0.990504323456286,0.984970335649322,0.9940068665976992
15.633333206176758,0.990504323456286,0.984970335649322,0.9940068665976992
15.699999809265137,0.990504323456286,0.984970335649322,0.9940068665976992
15.866666793823242,0.990504323456286,0.984970335649322,0.9940068665976992
16.16666603088379,0.990504323456286,0.984970335649322,0.9940068665976992
16.299999237060547,0.990504323456286,0.984970335649322,0.9940068665976992
16.566667556762695,0.990504323456286,0.984970335649322,0.9940068665976992
