time,kaplan_meier,weibull,lognormal,loglogistic
0.0,1.0,1.0,1.0,1.0
3.172534920674679,1.0,0.9999999988239934,1.0,0.9999999999961035
6.345069841349358,1.0,0.9999999788637222,1.0,0.9999999998301039
9.517604762024037,1.0,0.9999998854662676,1.0,0.999999998453923
12.690139682698716,1.0,0.9999996201193379,1.0,0.9999999925922517
15.862674603373394,1.0,0.9999990371822565,1.0,0.9999999750259952
19.035209524048074,1.0,0.9999979414958545,1.0,0.9999999325885311
22.207744444722753,1.0,0.9999960864665898,1.0,0.9999998439201903
25.38027936539743,1.0,0.9999931724554788,0.9999999999999997,0.9999996770102204
28.55281428607211,1.0,0.9999888453821857,0.9999999999999944,0.9999993865472004
31.725349206746788,1.0,0.9999826954905979,0.9999999999999369,0.9999989110939058
34.89788412742147,1.0,0.9999742562411676,0.9999999999994827,0.9999981700993765
38.07041904809615,1.0,0.9999630033063324,0.9999999999967022,0.9999970607586858
41.24295396877083,1.0,0.9999483536522576,0.9999999999829023,0.9999954547292744
44.415488889445506,1.0,0.9999296646947503,0.9999999999253546,0.9999931947115216
47.588023810120184,1.0,0.9999062335203984,0.9999999997180291,0.999990090900315
50.76055873079486,1.0,0.9998772961663175,0.9999999990584374,0.9999859173137153
53.93309365146954,1.0,0.9998420269536274,0.9999999971724334,0.9999804080043146
57.10562857214422,1.0,0.9997995378711299,0.9999999922557529,0.9999732531585431
60.2781634928189,1.0,0.9997488780067229,0.9999999804314305,0.9999640950889582
63.450698413493576,1.0,0.9996890330249643,0.9999999539400423,0.999952524124449
66.62323333416826,1.0,0.9996189246899139,0.9999998981930002,0.999938074403286
69.79576825484294,1.0,0.9995374104330033,0.9999997872390015,0.9999202195740525
72.96830317551762,1.0,0.999443282966213,0.9999995771329523,0.999898368409696
76.1408380961923,1.0,0.9993352699413042,0.9999991966675638,0.999871860340239
79.31337301686698,0.9993155373032169,0.9992120336562728,0.9999985349402848,0.9998399609100952
82.48590793754165,0.9993155373032169,0.9990721708105696,0.9999974252882775,0.999801857166446
85.65844285821633,0.9993155373032169,0.9989142123109811,0.9999956252328653,0.9997566529857478
88.83097777889101,0.9993155373032169,0.9987366231303786,0.9999927922283391,0.9997033643461728
92.00351269956569,0.9986310746064333,0.9985378022218522,0.9999884551997382,0.9996409145546334
