time,kaplan_meier,weibull,lognormal,loglogistic
0.0,1.0,1.0,1.0,1.0
1.9634171529031879,0.9990933816863092,0.9971600563127778,0.9999864791918844,0.9994874511773199
3.9268343058063757,0.9963735267452397,0.9922335250390039,0.9996581012106558,0.9978785159884073
5.890251458709564,0.9918404351767902,0.9860339878338729,0.9982909983660211,0.9951390499967855
7.853668611612751,0.9891205802357201,0.9788518972529416,0.995269633972198,0.9912631426446937
9.817085764515939,0.9827742520398911,0.9708593311124463,0.9902819319244303,0.9862601523967205
11.780502917419128,0.9746146872166812,0.9621761405807842,0.9832630967474385,0.980151181994762
13.743920070322314,0.9700815956482316,0.9528934469349476,0.9743048118730676,0.9729672458547317
15.707337223225503,0.9501359927470531,0.9430844633737218,0.9635843497858405,0.9647479523669634
17.67075437612869,0.9374433363553941,0.9328102784457173,0.95131777930071,0.955540362897656
19.634171529031878,0.9274705349048044,0.922123267584813,0.937731377263552,0.9453979104234054
21.597588681935065,0.912058023572076,0.9110692537034742,0.9230451708830857,0.9343793383917909
23.561005834838255,0.897552130553037,0.899688951341052,0.9074641432448726,0.9225476524019756
25.524422987741442,0.8830462375339978,0.8880189738599773,0.8911741287605874,0.9099690914408244
27.48784014064463,0.8703535811423389,0.8760925605806825,0.8743404996885916,0.8967121313882176
29.45125729354782,0.8549410698096099,0.8639401170363109,0.8571084559914312,0.8828465352810132
31.414674446451006,0.8386219401631908,0.8515896262976155,0.83960418583945,0.8684424642628045
33.37809159935419,0.8277425203989114,0.8390669688167177,0.8219364508366457,0.853569661250747
35.34150875225738,0.8114233907524929,0.8263961757876339,0.8041983293671313,0.8382967167322136
37.304925905160566,0.7941976427923844,0.8135996331807528,0.7864689629956244,0.8226904231693993
39.268343058063756,0.7760652765185853,0.8006982485141872,0.7688152198192317,0.8068152215233306
41.23176021096695,0.7651858567543064,0.7877115890238314,0.7512932309373855,0.7907327406094724
43.19517736387013,0.7416137805983676,0.7746579975683755,0.7339497817514176,0.7745014275001156
45.15859451677332,0.7262012692656392,0.7615546909813451,0.7168235548878601,0.7581762650766529
47.12201166967651,0.7089755213055302,0.7484178444262842,0.6999462301015873,0.7418085711480802
49.08542882257969,0.6980961015412506,0.7352626644744432,0.68334345104125,0.725445872297249
51.048845975482884,0.6799637352674521,0.7221034530093218,0.6670356708181565,0.7091318447745213
53.012263128386074,0.6627379873073431,0.7089536636040659,0.6510388888998968,0.6929063142922959
54.97568028128926,0.655485040797824,0.6958259516718018,0.6353652915734872,0.6768053064344338
56.93909743419245,0.6418857660924747,0.6827322194249212,0.6200238074785376,0.6608611395270514
58.90251458709564,0.6319129646418857,0.6696836564755798,0.6050205887392027,0.6451025521650889
60.86593173999882,0.6255666364460557,0.6566907767509682,0.5903594271706464,0.6295548580982447
62.82934889290201,0.6155938349954668,0.6437634522721688,0.5760421139874767,0.6142401218005109
64.7927660458052,0.6029011786038077,0.6309109442465649,0.5620687504465834,0.5991773487359212
66.75618319870838,0.5920217588395283,0.6181419318448375,0.548438015939724,0.5843826850523041
68.71960035161158,0.5856754306436988,0.6054645389701312,0.5351473992223894,0.5698696221549421
70.68301750451477,0.5766092475067995,0.5928863592756132,0.5221933977264593,0.5556492023098166
72.64643465741796,0.5666364460562099,0.5804144796448347,0.5095716892514547,0.5417302220845616
74.60985181032113,0.5593834995466908,0.5680555023150804,0.4972772797567181,0.5281194310426661
76.57326896322432,0.5494106980961012,0.5558155657957328,0.48530463047725036,0.5148217236557964
78.53668611612751,0.5430643699002717,0.5437003647103866,0.47364776715146895,0.5018403228869237
80.5001032690307,0.5312783318223023,0.5317151686721233,0.46230037377236055,0.48917695432285546
82.4635204219339,0.5203989120580236,0.5198648402852318,0.4512558729473346,0.47683201010046394
84.42693757483708,0.5104261106074341,0.5081538523531873,0.4405074946700832,0.4648047021797532
86.39035472774026,0.49320036264732514,0.4965863043613603,0.4300483350641271,0.45309320477320225
88.35377188064345,0.48413417951042603,0.4851659382934104,0.4198714064474036,0.4416947859495968
90.31718903354664,0.46781504986400707,0.4738961538322524,0.4099696798856698,0.43060592859699487
92.28060618644983,0.4587488667271078,0.46278002298967347,0.4003361212457358,0.41982244105884575
94.24402333935302,0.4487760652765184,0.45182030420288655,0.3909637216242079,0.409339557854654
96.20744049225621,0.44333635539437893,0.4410194559313889,0.3818455229105233,0.3991520309667319
98.17085764515939,0.4324569356300997,0.4303796497833052,0.37297463914206286,0.38925421222190604
100.13427479806258,0.42157751586582015,0.41990278319681495,0.36434427422181975,0.37964012732548
102.09769195096577,0.41251133272892093,0.4095904916992092,0.355947736493587,0.37030354211784405
104.06110910386896,0.39981867633726187,0.39944416076351263,0.34777845060426793,0.3612380216249382
106.02452625677215,0.3925657298277423,0.389464937280367,0.33982996702634416,0.35243698246495814
107.98794340967534,0.386219401631913,0.3796537406609567,0.3320959695644763,0.343893739157541
109.95136056257851,0.3780598368087034,0.37001127358512076,0.3245702811277154,0.33560154486006266
111.9147777154817,0.367180417044424,0.3605380324073774,0.3172468680119165,0.3275536270302225
113.8781948683849,0.35811423390752484,0.3512343172323909,0.310119842904912,0.3197432184860978
115.84161202128809,0.34995466908431544,0.34210024167037617,0.30318346679921765,0.31216358430536195
117.80502917419128,0.34088848594741605,0.3331357422820361,0.2964321499728307,0.3048080449752242
119.76844632709447,0.33000906618313675,0.32434058772189395,0.2898604521776935,0.29766999617456336
121.73186347999764,0.32728921124206684,0.3157143875882,0.2834630821570767,0.2907429255401326
123.69528063290083,0.31912964641885744,0.3072566009870706,0.2772348965972239,0.2840204267400837
125.65869778580402,0.3082502266545784,0.29896654481801116,0.2711708986047197,0.27749621115057904
127.62211493870721,0.29918404351767885,0.2908434017875958,0.26526623578897524,0.2711641174052057
129.5855320916104,0.2901178603807795,0.2828862281577065,0.2595161980186578,0.26501811906232536
131.54894924451358,0.28467815049863987,0.2750939612344621,0.25391621491174643,0.25905233061251876
133.51236639741677,0.2792384406165002,0.26746542660370065,0.24846185311083993,0.2532610120268803
135.47578355031996,0.27561196736174065,0.25999934511867046,0.24314881338838826,0.24763857202711437
137.43920070322315,0.27379873073436073,0.25269433964540755,0.23797292762039216,0.2421795702401327
139.40261785612634,0.27107887579329104,0.2455489415711167,0.2329301556618113,0.2368787183830835
141.36603500902953,0.2656391659111514,0.23856159708074529,0.22801658215225995,0.23173088060941338
143.32945216193272,0.25657298277425195,0.2317306732068298,0.22322841327652498,0.22673107313257918
145.2928693148359,0.25113327289211235,0.2250544636575959,0.2185619735008991,0.22187446323130885
147.2562864677391,0.24388032638259283,0.21853119442820795,0.21401370230323147,0.21715636772877667
149.21970362064226,0.23662737987307342,0.21215902920000776,0.2095801509119137,0.21257225102763638
151.18312077354545,0.2293744333635539,0.2059360745324999,0.20525797906666365,0.20811772277342372
153.14653792644864,0.2212148685403445,0.19986038485280963,0.20104395181193094,0.20378853521037546
155.10995507935183,0.21577515865820487,0.1939299672472687,0.196934936331956,0.199580580286071
157.07337223225502,0.21214868540344514,0.18814278605976406,0.19292789883498163,0.19548988655447758
